epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
1,python,observed-holdout,qt/65536/pyexpat-events,qt,65536,pyexpat-events,0.9997071872657954,1.0889595749004195,1.0914786951112911,0.9887146618771598,1.0162993540027625
1,python,observed-holdout,dotnet/65536/pyexpat-events,dotnet,65536,pyexpat-events,1.005867989707464,1.0410118467660086,1.0446879866979168,0.9843988964721211,1.0166079922147158
1,python,tuning,maven/65536/pyexpat-events,maven,65536,pyexpat-events,0.9833059648242902,1.2049873955003338,1.2304977355675244,0.9684380216403207,0.9937364539088654
1,python,observed-holdout,libreoffice/4096/pyexpat-events,libreoffice,4096,pyexpat-events,0.9915225554967391,1.1872445687051505,1.2094513429154317,0.8613056794388514,1.0038150914524846
1,python,observed-holdout,dotnet/4096/pyexpat-events,dotnet,4096,pyexpat-events,0.9964194245911974,1.0461667507585297,1.0528469535827376,0.981647057887895,1.0214820508280464
1,python,tuning,gtk/4096/pyexpat-events,gtk,4096,pyexpat-events,0.9904208519951877,1.1110703898175944,1.110829789417966,0.9687729344637124,1.023698704932116
1,python,tuning,vulkan/65536/elementtree,vulkan,65536,elementtree,0.992353281590566,1.133338272781878,1.1419908836940285,0.9456128966609765,1.059485925044733
1,python,tuning,docbook/4096/pyexpat-events,docbook,4096,pyexpat-events,0.9926540938700763,1.2638277185501068,1.27289381663113,0.948808548409122,1.0161327084527463
1,python,observed-holdout,hadoop/4096/elementtree,hadoop,4096,elementtree,0.9971158958142666,1.2315978180033278,1.2659318290760788,0.9184463756361709,1.0073568395058363
1,python,tuning,maven/4096/pyexpat-events,maven,4096,pyexpat-events,0.9953629313725941,1.1781705335499852,1.201252411922886,0.9700072323988073,1.0138638684036025
1,python,observed-holdout,qt/4096/pyexpat-events,qt,4096,pyexpat-events,0.9905913012902996,1.055672353164862,1.0629628759005803,0.9865353488344185,1.026055383942479
1,python,observed-holdout,libreoffice/65536/elementtree,libreoffice,65536,elementtree,1.0004351033943066,1.3192579197087224,1.3190012556846935,0.9819097541622487,1.0428966503215962
1,python,tuning,maven/4096/elementtree,maven,4096,elementtree,0.9980729566146986,1.3356301790348715,1.3348086474238212,0.9787203949804827,1.047541818363947
1,python,tuning,batik/65536/pyexpat-events,batik,65536,pyexpat-events,0.9649379094280812,1.030343785578243,1.0539688030013894,0.8676586282335444,1.0489061928949155
1,python,observed-holdout,dotnet/65536/elementtree,dotnet,65536,elementtree,1.0066276120631026,1.1117555617160437,1.0954082715939255,0.9936984849640467,1.0351315798255971
1,python,tuning,batik/65536/elementtree,batik,65536,elementtree,0.9879715432570921,1.0471778658395134,1.0544903794067564,0.9815415609813646,1.0153868823547016
1,python,tuning,vulkan/65536/pyexpat-events,vulkan,65536,pyexpat-events,0.9811209066254146,1.0675020682921545,1.0895012910736384,0.9721182462215108,1.041208804909268
1,python,tuning,gtk/65536/pyexpat-events,gtk,65536,pyexpat-events,0.9885063517529786,1.1397823588564864,1.14686347600014,0.9722215199201308,1.0685636960807958
1,python,tuning,wayland/65536/elementtree,wayland,65536,elementtree,0.9998632037010652,1.006249682666729,0.999043430845602,0.9903081945620311,1.0301728061146118
1,python,tuning,docbook/65536/elementtree,docbook,65536,elementtree,1.0075235864665524,1.323343293755363,1.3370482205981746,0.9526067729547306,1.0235607015934887
1,python,observed-holdout,hadoop/65536/pyexpat-events,hadoop,65536,pyexpat-events,0.9858749786373026,1.1119117915666086,1.1306254255131212,0.9603347115364006,0.9944630538423495
1,python,tuning,batik/4096/elementtree,batik,4096,elementtree,1.0000695580372068,1.0399723733057067,1.0497104473963768,0.951125840388715,1.0214843923252286
1,python,observed-holdout,musescore/65536/pyexpat-events,musescore,65536,pyexpat-events,0.9802931014900914,1.1463309116067324,1.1722342768890532,0.9455592238393936,1.0278419080154382
1,python,tuning,gtk/65536/elementtree,gtk,65536,elementtree,0.9922526919335849,1.1583920998330872,1.1448259042299886,0.9466258728362388,1.0675337446602717
1,python,observed-holdout,musescore/4096/pyexpat-events,musescore,4096,pyexpat-events,0.9728833487577121,1.1213732661963118,1.1610698807506838,0.8999276063480455,0.980188144466949
1,python,tuning,maven/65536/elementtree,maven,65536,elementtree,0.9935966033062726,1.308629867736784,1.3208647454025608,0.9695595979933732,1.0158828802482007
1,python,observed-holdout,qt/4096/elementtree,qt,4096,elementtree,0.9994031541124863,1.3218182317261633,1.3226076246477287,0.9369794386850078,1.0059075325911773
1,python,tuning,docbook/65536/pyexpat-events,docbook,65536,pyexpat-events,0.9868196556715847,1.2877029600697245,1.3189642804623922,0.9622356315446586,0.99115345777139
1,python,tuning,docbook/4096/elementtree,docbook,4096,elementtree,0.9907766283900101,1.3355261194252592,1.33481994963078,0.9790112685180757,1.032657160739771
1,python,observed-holdout,dotnet/4096/elementtree,dotnet,4096,elementtree,1.0062024762947985,1.1187165332168347,1.1203045222682106,0.9856283082669378,1.025722605280015
1,python,tuning,batik/4096/pyexpat-events,batik,4096,pyexpat-events,0.9619574454934563,0.9882497980528469,1.0367900694264858,0.9065582555668485,1.0030580267373344
1,python,tuning,gtk/4096/elementtree,gtk,4096,elementtree,0.979028766280027,1.1800629358283032,1.1878626210987118,0.9537647836763778,1.1065282932934197
1,python,observed-holdout,qt/65536/elementtree,qt,65536,elementtree,0.9996242350716689,1.3223086904915395,1.3165844679268452,0.9859695756089636,1.0216106788904746
2,native,tuning,gtk/4096/namespaces-1,gtk,4096,namespaces-1,1.0342662921631847,1.2136831201259342,1.1759064190301756,0.9950677870424399,1.0763378732665447
2,native,generated,elements/65536/namespaces-0,elements,65536,namespaces-0,1.0196119190811557,1.7785513472766261,1.756790925786574,1.002547703037981,1.0520567773589815
2,native,generated,text/65536/namespaces-0,text,65536,namespaces-0,0.9959079264864757,1.03149232164198,1.037994400080293,0.9817349556042742,1.0032085867745468
2,native,observed-holdout,hadoop/65536/namespaces-1,hadoop,65536,namespaces-1,1.017070942094495,1.3936468887079847,1.3740730491255189,0.9978573035434676,1.0218951624713581
2,native,tuning,maven/4096/namespaces-0,maven,4096,namespaces-0,0.9993182374498806,1.2269957248431496,1.230925128635934,0.9875295382226735,1.008093218273122
2,native,tuning,batik/4096/namespaces-1,batik,4096,namespaces-1,0.9756161407785957,0.8516958402117413,0.8917975080595972,0.9209079291383819,0.9905240629111116
2,native,tuning,docbook/4096/namespaces-1,docbook,4096,namespaces-1,0.9897920396205138,1.4671227839236234,1.4972587236134751,0.9567330703209588,1.069859169639991
2,native,observed-holdout,musescore/4096/namespaces-1,musescore,4096,namespaces-1,0.9626674316834964,1.5614411609398766,1.6230207173480686,0.9357132401650823,0.984509065258084
2,native,observed-holdout,musescore/65536/namespaces-0,musescore,65536,namespaces-0,0.9659396188344559,1.522208678622609,1.5703169048951868,0.9423542571616556,0.9700955206434798
2,native,generated,namespaces/65536/namespaces-0,namespaces,65536,namespaces-0,1.014421789013243,1.4990845571626912,1.479240533970819,1.0109935618967187,1.044419732971094
2,native,observed-holdout,libreoffice/65536/namespaces-1,libreoffice,65536,namespaces-1,0.9803707976593645,1.5307674247501681,1.56076653401943,0.7026376373530793,0.9978056637668822
2,native,tuning,gtk/4096/namespaces-0,gtk,4096,namespaces-0,1.0150692070209795,1.1732160946183963,1.1557991184281373,0.9788201602777734,1.037128353310222
2,native,tuning,wayland/4096/namespaces-0,wayland,4096,namespaces-0,1.004418722445232,0.9967663183647347,0.9909862831071734,0.985472171958723,1.0439903021746852
2,native,tuning,batik/65536/namespaces-1,batik,65536,namespaces-1,0.9622255900600927,0.9446505357043136,0.9817349958914713,0.939368744203895,0.9939410664711552
2,native,generated,entities/4096/namespaces-1,entities,4096,namespaces-1,1.0192640877668477,2.5383522776626934,2.4892564220390057,1.0015681905357028,1.033131858533145
2,native,generated,text/4096/namespaces-0,text,4096,namespaces-0,0.9916674999166749,1.0214571752658723,1.0310035526018178,0.9847916195689842,1.0085965954620757
2,native,observed-holdout,hadoop/4096/namespaces-1,hadoop,4096,namespaces-1,1.0162429533681032,1.3825452175329964,1.3550352238710464,1.0038665404637954,1.037686763763287
2,native,tuning,maven/65536/namespaces-1,maven,65536,namespaces-1,0.9860438100134341,1.542534462713835,1.5693966949011793,0.9445294298064302,0.9972285969763839
2,native,tuning,batik/65536/namespaces-0,batik,65536,namespaces-0,0.9357336377264038,0.8452974901907726,0.9049740919449503,0.9208343298210074,0.9565325817425551
