epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
2,native,observed-holdout,musescore/65536/namespaces-1,musescore,65536,namespaces-1,0.9742314449745498,1.5852064418427019,1.628553153169611,0.9524670062974749,0.9780723017042409
2,native,observed-holdout,qt/4096/namespaces-1,qt,4096,namespaces-1,0.9494882664831205,1.5380877640534312,1.625191812164571,0.9400364830815059,1.0030133243829404
2,native,observed-holdout,libreoffice/65536/namespaces-0,libreoffice,65536,namespaces-0,0.9893948606248496,1.4356053120828511,1.4691260153422323,0.9695111701923129,1.018028403436167
2,native,tuning,vulkan/4096/namespaces-0,vulkan,4096,namespaces-0,0.9757123658878845,1.2001170878433016,1.2272408173105152,0.97037669252355,1.0439772540429344
2,native,generated,elements/4096/namespaces-1,elements,4096,namespaces-1,0.9721172845035734,1.7449684152221114,1.7950184026541678,0.9639803836400134,0.9937066281526246
2,native,observed-holdout,musescore/4096/namespaces-0,musescore,4096,namespaces-0,0.965437183297258,1.5370772493735447,1.5897519548383232,0.9445072196928207,0.9805468926165464
2,native,observed-holdout,hadoop/65536/namespaces-0,hadoop,65536,namespaces-0,0.9833902721197929,1.3276549907630955,1.3517270923567304,0.9752154279049501,1.5951383793302099
2,native,generated,elements/65536/namespaces-1,elements,65536,namespaces-1,0.9794211868516186,1.7849101041408941,1.82409570439042,0.9475342140155041,1.0377548807986585
2,native,observed-holdout,libreoffice/4096/namespaces-0,libreoffice,4096,namespaces-0,0.9802139303895758,1.4418485204924398,1.4767819610853807,0.9573346926405129,0.9972425029521116
2,native,tuning,vulkan/4096/namespaces-1,vulkan,4096,namespaces-1,0.9754026022181871,1.2262912042774963,1.250709875070042,0.9589151164354563,1.0229686984022457
2,native,generated,text/65536/namespaces-1,text,65536,namespaces-1,1.0057063317335688,1.0386228393132957,1.036547423503134,0.9875184482265967,1.0342536034544993
2,native,tuning,vulkan/65536/namespaces-0,vulkan,65536,namespaces-0,0.9836495964340127,1.1804141117746194,1.2073747274404232,0.9675813339535151,0.9940653358082174
2,native,generated,namespaces/4096/namespaces-0,namespaces,4096,namespaces-0,0.9804137479857521,1.4548776530849945,1.4785207642056668,0.9703005515540154,1.0386056944930713
2,native,tuning,maven/65536/namespaces-0,maven,65536,namespaces-0,0.9644626147768667,1.3426483412043662,1.3824795222511808,0.9543594440027877,0.97475468960662
2,native,tuning,gtk/65536/namespaces-1,gtk,65536,namespaces-1,0.975774387974117,1.2575764535358482,1.294693637479542,0.9287236907484743,1.0310047858156195
2,native,tuning,docbook/4096/namespaces-0,docbook,4096,namespaces-0,0.9855480702307319,1.2051095677902546,1.2103754732856544,0.9461790178894016,1.0143614363608715
2,native,observed-holdout,dotnet/65536/namespaces-0,dotnet,65536,namespaces-0,0.9987152060724929,1.070900832541826,1.0795003830215395,0.977094382370851,1.0479014162855607
2,native,observed-holdout,qt/65536/namespaces-1,qt,65536,namespaces-1,0.9553812131843195,1.5196449190703716,1.590616288136273,0.9255894576093044,1.0193495032310065
2,native,tuning,batik/4096/namespaces-0,batik,4096,namespaces-0,1.0171683107608518,0.8137845461300399,0.8078893610513322,0.9821978591006081,1.0218063591678304
2,native,observed-holdout,dotnet/65536/namespaces-1,dotnet,65536,namespaces-1,0.9921414431129286,1.1078448074924114,1.0951322998797273,0.9680716372571805,1.061735745285644
2,native,tuning,wayland/65536/namespaces-0,wayland,65536,namespaces-0,0.9896160812934677,0.9758722550684946,0.986226024294049,0.9527163339446455,0.999022967375052
2,native,observed-holdout,dotnet/4096/namespaces-0,dotnet,4096,namespaces-0,1.0128057147100793,1.1080725024637026,1.085616156480481,0.9732943232208093,1.0519946783449812
2,native,generated,namespaces/65536/namespaces-1,namespaces,65536,namespaces-1,0.9741730825561722,2.092842708491796,2.146530788206309,0.9474359729142123,0.9804238370782294
2,native,tuning,vulkan/65536/namespaces-1,vulkan,65536,namespaces-1,0.9739100910910322,1.1980509839368474,1.2304635480128525,0.9659152876588409,0.9869050439353634
2,native,generated,text/4096/namespaces-1,text,4096,namespaces-1,0.9928125439421553,1.0251460506096262,1.0292827908789708,0.9870788141481552,1.010460313601005
2,native,observed-holdout,hadoop/4096/namespaces-0,hadoop,4096,namespaces-0,0.972487291403074,1.3070897696556323,1.3451766106673766,0.9422452024352541,1.036498668970051
2,native,tuning,wayland/4096/namespaces-1,wayland,4096,namespaces-1,0.9979836798423747,1.0065406308539457,1.0065879964447944,0.989349833343972,1.0154173945203377
2,native,observed-holdout,libreoffice/4096/namespaces-1,libreoffice,4096,namespaces-1,0.9889462688047216,1.5195665404027154,1.531622168242343,0.9825474401203884,1.012626294947178
2,native,generated,entities/65536/namespaces-0,entities,65536,namespaces-0,0.7136909747106815,1.7796295220951164,2.4897242999056206,0.7024507038438245,0.7184722114454412
2,native,observed-holdout,qt/65536/namespaces-0,qt,65536,namespaces-0,0.9443831583027678,1.5011892339255017,1.6031547266873618,0.8794725283981767,0.9523592487153844
2,native,tuning,maven/4096/namespaces-1,maven,4096,namespaces-1,0.9876802983954246,1.4469586905394127,1.454108667291815,0.9646249621796714,0.9984328560892068
2,native,tuning,docbook/65536/namespaces-0,docbook,65536,namespaces-0,0.9844905193398216,1.2526552408708005,1.2643545674442316,0.9626754791572618,1.0096342724509932
2,native,tuning,docbook/65536/namespaces-1,docbook,65536,namespaces-1,0.9958639552063958,1.5841546069781685,1.5796167220931472,0.9440911801253545,1.0242368023967297
2,native,generated,entities/65536/namespaces-1,entities,65536,namespaces-1,0.7051097630909874,1.7818802560095262,2.498298247414026,0.7024896555766075,0.7238300816649933
2,native,tuning,gtk/65536/namespaces-0,gtk,65536,namespaces-0,0.9814472638423902,1.242733889981365,1.2584593176867855,0.9587033175813295,1.9214831384375717
2,python,tuning,wayland/65536/elementtree,wayland,65536,elementtree,1.0145044437606343,1.0169297428053075,1.0030470035423447,0.9906029009622139,1.0580023522532191
2,python,tuning,vulkan/4096/pyexpat-events,vulkan,4096,pyexpat-events,0.9990011763420464,1.1110511621167252,1.1060344395572275,0.9924582113390439,1.0166280816934248
2,python,tuning,vulkan/4096/elementtree,vulkan,4096,elementtree,0.9794961755442555,1.141159287018926,1.1351895946270891,0.9746338811552495,1.0322431155092258
2,python,tuning,docbook/65536/pyexpat-events,docbook,65536,pyexpat-events,1.0003545671211425,1.3210545573663985,1.3188597245383573,0.9791988358352604,1.0477342358701798
